fips,year,wuiClass,variable,value
6003,2019,4,property value,0
6003,2019,5,property value,229648e3
6003,2019,6,property value,31566e4
6003,2019,7,property value,0
6003,2019,total,property value,652550810
6005,1975,1,property value,0
6005,1975,2,property value,238810
6005,1975,3,property value,796175600
6005,1975,4,property value,1436e4
6005,1975,5,property value,90304e3
6005,1975,6,property value,711582e4
6005,1975,7,property value,0
6005,1975,total,property value,8016898410
6005,1985,1,property value,0
6005,1985,2,property value,238810
6005,1985,3,property value,796803400
6005,1985,4,property value,14378e3
6005,1985,5,property value,10971e4
6005,1985,6,property value,749143e4
6005,1985,7,property value,56259e4
6005,1985,total,property value,8975150210
6005,1995,1,property value,0
6005,1995,2,property value,238810
6005,1995,3,property value,796965200
6005,1995,4,property value,15146e3
6005,1995,5,property value,13065e4
6005,1995,6,property value,840037e4
6005,1995,7,property value,72956e4
6005,1995,total,property value,10072930010
6005,2005,1,property value,0
6005,2005,2,property value,238810
6005,2005,3,property value,794456500
6005,2005,4,property value,23490500
6005,2005,5,property value,16459e4
6005,2005,6,property value,941282e4
6005,2005,7,property value,85994e4
6005,2005,total,property value,11255535810
6005,2015,1,property value,0
6005,2015,2,property value,238810
6005,2015,3,property value,795166500
6005,2015,4,property value,23490500
6005,2015,5,property value,17322e4
6005,2015,6,property value,997375e4
6005,2015,7,property value,9167e5
6005,2015,total,property value,11882565810
6005,2019,1,property value,0
6005,2019,2,property value,238810
6005,2019,3,property value,795166500
6005,2019,4,property value,23546500
6005,2019,5,property value,17322e4
6005,2019,6,property value,1000296e4
6005,2019,7,property value,91784e4
6005,2019,total,property value,11912971810
6007,1975,1,property value,0
6007,1975,2,property value,0
6007,1975,3,property value,22852500
6007,1975,4,property value,884336700
6007,1975,5,property value,1221372e3
6007,1975,6,property value,5948251e3
6007,1975,7,property value,849302e4
6007,1975,total,property value,16569832200
6007,1985,1,property value,0
6007,1985,2,property value,0
6007,1985,3,property value,20534e3
6007,1985,4,property value,909649500
6007,1985,5,property value,1327769e3
6007,1985,6,property value,5887219e3
6007,1985,7,property value,1275032e4
6007,1985,total,property value,20895491500
6007,1995,1,property value,0
6007,1995,2,property value,0
6007,1995,3,property value,20534e3
6007,1995,4,property value,181014500
6007,1995,5,property value,1823585e3
6007,1995,6,property value,5873921e3
6007,1995,7,property value,1773497e4
6007,1995,total,property value,25634024500
6007,2005,1,property value,0
6007,2005,2,property value,0
6007,2005,3,property value,20534e3
6007,2005,4,property value,184455500
6007,2005,5,property value,1945426e3
6007,2005,6,property value,5496243e3
6007,2005,7,property value,2182672e4
6007,2005,total,property value,29473378500
6007,2015,1,property value,0
6007,2015,2,property value,0
6007,2015,3,property value,20534e3
6007,2015,4,property value,185508500
6007,2015,5,property value,1830274e3
6007,2015,6,property value,5989079e3
6007,2015,7,property value,238945e5
6007,2015,total,property value,31919895500
6007,2019,1,property value,0
6007,2019,2,property value,0
6007,2019,3,property value,20534e3
6007,2019,4,property value,185608500
6007,2019,5,property value,1834725e3
6007,2019,6,property value,5996669e3
6007,2019,7,property value,240449e5
6007,2019,total,property value,32082436500
6009,1975,1,property value,0
6009,1975,2,property value,0
6009,1975,3,property value,24049e3
6009,1975,4,property value,99841e3
6009,1975,5,property value,1382377e3
6009,1975,6,property value,887036e4
6009,1975,7,property value,21474e5
6009,1975,total,property value,12524027e3
6009,1985,1,property value,0
6009,1985,2,property value,0
6009,1985,3,property value,24343e3
6009,1985,4,property value,11772e4
6009,1985,5,property value,150417e4
6009,1985,6,property value,1199645e4
6009,1985,7,property value,39279e5
6009,1985,total,property value,17570583e3
6009,1995,1,property value,0
6009,1995,2,property value,0
6009,1995,3,property value,26027e3
6009,1995,4,property value,13213e4
6009,1995,5,property value,143742e4
6009,1995,6,property value,1469099e4
6009,1995,7,property value,75618e5
6009,1995,total,property value,23848367e3
6009,2005,1,property value,0
6009,2005,2,property value,0
6009,2005,3,property value,26027e3
6009,2005,4,property value,14067e4
6009,2005,5,property value,157824e4
6009,2005,6,property value,1476619e4
6009,2005,7,property value,108804e5
6009,2005,total,property value,27391527e3
6009,2015,1,property value,0
6009,2015,2,property value,0
6009,2015,3,property value,26027e3
6009,2015,4,property value,142939e3
6009,2015,5,property value,130949e4
6009,2015,6,property value,1670595e4
6009,2015,7,property value,11703e6
6009,2015,total,property value,29887406e3
6009,2019,1,property value,0
6009,2019,2,property value,0
6009,2019,3,property value,26027e3
6009,2019,4,property value,142939e3
6009,2019,5,property value,130949e4
6009,2019,6,property value,1670725e4
6009,2019,7,property value,11703e6
6009,2019,total,property value,29888706e3
6011,1975,1,property value,3527100
6011,1975,2,property value,5032700
6011,1975,3,property value,1093103e3
6011,1975,4,property value,105306e4
6011,1975,5,property value,2093646e3
6011,1975,6,property value,2591046e3
6011,1975,7,property value,0
6011,1975,total,property value,6839414800
6011,1985,1,property value,3527100
6011,1985,2,property value,5032700
6011,1985,3,property value,1100267e3
6011,1985,4,property value,1061e6
6011,1985,5,property value,2128532e3
6011,1985,6,property value,2785727e3
6011,1985,7,property value,0
6011,1985,total,property value,7084085800
6011,1995,1,property value,3527100
6011,1995,2,property value,5932300
6011,1995,3,property value,1103966e3
6011,1995,4,property value,10667e5
6011,1995,5,property value,2173056e3
6011,1995,6,property value,2972007e3
6011,1995,7,property value,0
6011,1995,total,property value,7325188400
6011,2005,1,property value,3833200
6011,2005,2,property value,6998400
6011,2005,3,property value,1129443e3
6011,2005,4,property value,110896e4
6011,2005,5,property value,2222346e3
6011,2005,6,property value,32051e5
6011,2005,7,property value,0
6011,2005,total,property value,7676680600
6011,2015,1,property value,3833200
6011,2015,2,property value,0
6011,2015,3,property value,1139793700
6011,2015,4,property value,111513e4
6011,2015,5,property value,2270626e3
6011,2015,6,property value,33807e5
6011,2015,7,property value,0
6011,2015,total,property value,7910082900
6011,2019,1,property value,3833200
6011,2019,2,property value,0
6011,2019,3,property value,1139793700
6011,2019,4,property value,111513e4
6011,2019,5,property value,2270957e3
6011,2019,6,property value,338147e4
6011,2019,7,property value,0
6011,2019,total,property value,7911183900
6013,1975,1,property value,0
6013,1975,2,property value,0
6013,1975,3,property value,0
6013,1975,4,property value,0
6013,1975,5,property value,179055e4
6013,1975,6,property value,701806e4
6013,1975,7,property value,1657536e5
6013,1975,total,property value,17456221e4
6013,1985,1,property value,0
6013,1985,2,property value,0
6013,1985,3,property value,0
6013,1985,4,property value,0
6013,1985,5,property value,189584e4
6013,1985,6,property value,883099e4
6013,1985,7,property value,2089796e5
6013,1985,total,property value,21970643e4
6013,1995,1,property value,0
6013,1995,2,property value,0
6013,1995,3,property value,0
6013,1995,4,property value,0
6013,1995,5,property value,12919e5
6013,1995,6,property value,795058e4
6013,1995,7,property value,2654618e5
6013,1995,total,property value,27470428e4
6013,2005,1,property value,0
6013,2005,2,property value,0
6013,2005,3,property value,0
6013,2005,4,property value,0
6013,2005,5,property value,12962e5
6013,2005,6,property value,968523e4
6013,2005,7,property value,3045354e5
6013,2005,total,property value,31551683e4
6013,2015,1,property value,0
6013,2015,2,property value,0
6013,2015,3,property value,0
6013,2015,4,property value,0
6013,2015,5,property value,12968e5
6013,2015,6,property value,1067531e4
6013,2015,7,property value,3240297e5
6013,2015,total,property value,33600181e4
6013,2019,1,property value,0
6013,2019,2,property value,0
6013,2019,3,property value,0
6013,2019,4,property value,0
6013,2019,5,property value,12968e5
6013,2019,6,property value,1110526e4
6013,2019,7,property value,3267023e5
6013,2019,total,property value,33910436e4
6015,1975,1,property value,26881040
6015,1975,2,property value,978720
6015,1975,3,property value,172189700
6015,1975,4,property value,14799e3
6015,1975,5,property value,124146e3
6015,1975,6,property value,37671e3
6015,1975,7,property value,0
6015,1975,total,property value,376665460
6015,1985,1,property value,26881040
6015,1985,2,property value,978720
6015,1985,3,property value,172189700
6015,1985,4,property value,14799e3
6015,1985,5,property value,124146e3
6015,1985,6,property value,37671e3
6015,1985,7,property value,0
6015,1985,total,property value,376665460
6015,1995,1,property value,26881040
6015,1995,2,property value,978720
6015,1995,3,property value,172189700
6015,1995,4,property value,14799e3
6015,1995,5,property value,124146e3
6015,1995,6,property value,37671e3
6015,1995,7,property value,0
6015,1995,total,property value,376665460
6015,2005,1,property value,26881040
6015,2005,2,property value,978720
6015,2005,3,property value,172189700
6015,2005,4,property value,14799e3
6015,2005,5,property value,124146e3
6015,2005,6,property value,37671e3
6015,2005,7,property value,0
6015,2005,total,property value,376665460
6015,2015,1,property value,26881040
6015,2015,2,property value,978720
6015,2015,3,property value,172189700
6015,2015,4,property value,14799e3
6015,2015,5,property value,124146e3
6015,2015,6,property value,37671e3
6015,2015,7,property value,0
6015,2015,total,property value,376665460
6015,2019,1,property value,26881040
6015,2019,2,property value,978720
6015,2019,3,property value,172189700
6015,2019,4,property value,14799e3
6015,2019,5,property value,124146e3
6015,2019,6,property value,37671e3
6015,2019,7,property value,0
6015,2019,total,property value,376665460
6017,1975,1,property value,1925781700
6017,1975,2,property value,4763565e3
6017,1975,3,property value,549464700
6017,1975,4,property value,52207600
6017,1975,5,property value,2860975e3
6017,1975,6,property value,14208304e3
6017,1975,7,property value,153535e5
6017,1975,total,property value,39713798e3
6017,1985,1,property value,1926331700
6017,1985,2,property value,4767343600
6017,1985,3,property value,549821100
6017,1985,4,property value,8501e3
6017,1985,5,property value,2704193e3
6017,1985,6,property value,1282859e4
6017,1985,7,property value,2490485e4
6017,1985,total,property value,47689630400
6017,1995,1,property value,1926331700
6017,1995,2,property value,4767343600
6017,1995,3,property value,550320800
6017,1995,4,property value,8501e3
6017,1995,5,property value,2853363e3
6017,1995,6,property value,1374808e4
6017,1995,7,property value,323586e5
6017,1995,total,property value,56212540100
6017,2005,1,property value,1926331700
6017,2005,2,property value,4767343600
6017,2005,3,property value,550320800
6017,2005,4,property value,8501e3
6017,2005,5,property value,2608892e3
6017,2005,6,property value,1376021e4
6017,2005,7,property value,430402e5
6017,2005,total,property value,66661799100
6017,2015,1,property value,1926331700
6017,2015,2,property value,4767343600
6017,2015,3,property value,550320800
6017,2015,4,property value,8501e3
6017,2015,5,property value,2628827e3
6017,2015,6,property value,1443235e4
6017,2015,7,property value,481553e5
6017,2015,total,property value,72468974100
6017,2019,1,property value,1926331700
6017,2019,2,property value,4767343600
6017,2019,3,property value,550320800
6017,2019,4,property value,8501e3
6017,2019,5,property value,2629027e3
6017,2019,6,property value,1447531e4
6017,2019,7,property value,489461e5
6017,2019,total,property value,73302934100
6019,1975,1,property value,6071899
6019,1975,2,property value,128885700
6019,1975,3,property value,1437656900
6019,1975,4,property value,8663181e3
6019,1975,5,property value,10765794e3
6019,1975,6,property value,16945566e3
6019,1975,7,property value,514093e5
6019,1975,total,property value,89356455499
6019,1985,1,property value,6208799
6019,1985,2,property value,118691e3
6019,1985,3,property value,1409741600
6019,1985,4,property value,8527118e3
6019,1985,5,property value,10789376e3
6019,1985,6,property value,18852058e3
6019,1985,7,property value,634281e5
6019,1985,total,property value,103131293399
6019,1995,1,property value,6208799
6019,1995,2,property value,118844600
6019,1995,3,property value,1173850600
6019,1995,4,property value,8821519e3
6019,1995,5,property value,11228784e3
6019,1995,6,property value,1763828e4
6019,1995,7,property value,831015e5
6019,1995,total,property value,122088986999
6019,2005,1,property value,6306399
6019,2005,2,property value,119271900
6019,2005,3,property value,1154297e3
6019,2005,4,property value,8946516e3
6019,2005,5,property value,11007285e3
6019,2005,6,property value,17825832e3
6019,2005,7,property value,945926e5
6019,2005,total,property value,133652108299
6019,2015,1,property value,6306399
6019,2015,2,property value,119271900
6019,2015,3,property value,1154297e3
6019,2015,4,property value,8947116e3
6019,2015,5,property value,10530792e3
6019,2015,6,property value,18396321e3
6019,2015,7,property value,946515e5
6019,2015,total,property value,133805604299
6019,2019,1,property value,6306399
6019,2019,2,property value,119271900
6019,2019,3,property value,1154297e3
6019,2019,4,property value,8947116e3
6019,2019,5,property value,10530845e3
6019,2019,6,property value,18397791e3
6019,2019,7,property value,946522e5
6019,2019,total,property value,133807827299
6021,1975,1,property value,0
6021,1975,2,property value,0
6021,1975,3,property value,902458960
6021,1975,4,property value,575403e3
6021,1975,5,property value,1978954e3
6021,1975,6,property value,1985507e3
6021,1975,7,property value,0
6021,1975,total,property value,5442322960
6021,1985,1,property value,0
6021,1985,2,property value,0
6021,1985,3,property value,903296960
6021,1985,4,property value,595366e3
6021,1985,5,property value,2086421e3
6021,1985,6,property value,725604e3
6021,1985,7,property value,155609e4
6021,1985,total,property value,5866777960
6021,1995,1,property value,0
6021,1995,2,property value,0
6021,1995,3,property value,868501960
6021,1995,4,property value,643054e3
6021,1995,5,property value,2167169e3
6021,1995,6,property value,826958e3
6021,1995,7,property value,173627e4
6021,1995,total,property value,6241952960
6021,2005,1,property value,0
6021,2005,2,property value,0
6021,2005,3,property value,869687960
6021,2005,4,property value,675657e3
6021,2005,5,property value,1886451e3
6021,2005,6,property value,130153e4
6021,2005,7,property value,186867e4
6021,2005,total,property value,6601995960
6021,2015,1,property value,0
6021,2015,2,property value,0
6021,2015,3,property value,871050960
6021,2015,4,property value,684719e3
6021,2015,5,property value,1949138e3
6021,2015,6,property value,141933e4
6021,2015,7,property value,203243e4
6021,2015,total,property value,6956667960
6021,2019,1,property value,0
6021,2019,2,property value,0
6021,2019,3,property value,871050960
6021,2019,4,property value,686233e3
6021,2019,5,property value,1951788e3
6021,2019,6,property value,143016e4
6021,2019,7,property value,204635e4
6021,2019,total,property value,6985581960
6023,1975,1,property value,1615162.3
6023,1975,2,property value,21137140
6023,1975,3,property value,4597374736
6023,1975,4,property value,2069687e3
6023,1975,5,property value,45078e5
6023,1975,6,property value,6469682e3
6023,1975,7,property value,1233442e4
6023,1975,total,property value,30001716038.3
6023,1985,1,property value,1615162.3
6023,1985,2,property value,21137140
6023,1985,3,property value,4599374736
6023,1985,4,property value,2069837e3
6023,1985,5,property value,4508558e3
6023,1985,6,property value,6470512e3
6023,1985,7,property value,1233442e4
6023,1985,total,property value,30005454038.3
6023,1995,1,property value,1615162.3
6023,1995,2,property value,21137140
6023,1995,3,property value,4600082736
6023,1995,4,property value,2069837e3
6023,1995,5,property value,4509768e3
6023,1995,6,property value,6472382e3
6023,1995,7,property value,1233442e4
6023,1995,total,property value,30009242038.3
6023,2005,1,property value,1615162.3
6023,2005,2,property value,21137140
6023,2005,3,property value,4600082736
6023,2005,4,property value,2069837e3
6023,2005,5,property value,4510591e3
6023,2005,6,property value,6472812e3
6023,2005,7,property value,1233442e4
6023,2005,total,property value,30010495038.3
6023,2015,1,property value,1615162.3
6023,2015,2,property value,21137140
6023,2015,3,property value,4600082736
6023,2015,4,property value,2069837e3
6023,2015,5,property value,4511755e3
6023,2015,6,property value,6473152e3
6023,2015,7,property value,1233442e4
6023,2015,total,property value,30011999038.3
6023,2019,1,property value,1615162.3
6023,2019,2,property value,21137140
6023,2019,3,property value,4600338736
6023,2019,4,property value,2069837e3
6023,2019,5,property value,4511755e3
6023,2019,6,property value,6473152e3
6023,2019,7,property value,1233442e4
6023,2019,total,property value,30012255038.3
6025,1975,1,property value,53220687.5
6025,1975,2,property value,25034474.4
6025,1975,3,property value,183729835
6025,1975,4,property value,644556300
6025,1975,5,property value,3938651650
6025,1975,6,property value,3687528300
6025,1975,7,property value,1125777e4
6025,1975,total,property value,19790491246.9
6025,1985,1,property value,53220687.5
6025,1985,2,property value,25034474.4
6025,1985,3,property value,183729835
6025,1985,4,property value,644726300
6025,1985,5,property value,3938651650
6025,1985,6,property value,3700578300
6025,1985,7,property value,1136227e4
6025,1985,total,property value,19908211246.9
6025,1995,1,property value,53220687.5
6025,1995,2,property value,25034474.4
6025,1995,3,property value,183729835
6025,1995,4,property value,644726300
6025,1995,5,property value,3938651650
6025,1995,6,property value,3709292300
6025,1995,7,property value,1139485e4
6025,1995,total,property value,19949505246.9
6025,2005,1,property value,53220687.5
6025,2005,2,property value,25034474.4
6025,2005,3,property value,183729835
6025,2005,4,property value,644726300
6025,2005,5,property value,3938651650
6025,2005,6,property value,3709472300
6025,2005,7,property value,1139995e4
6025,2005,total,property value,19954785246.9
6025,2015,1,property value,53220687.5
6025,2015,2,property value,25034474.4
6025,2015,3,property value,183729835
6025,2015,4,property value,644726300
6025,2015,5,property value,3938651650
6025,2015,6,property value,3709472300
6025,2015,7,property value,1139995e4
6025,2015,total,property value,19954785246.9
6025,2019,1,property value,53220687.5
6025,2019,2,property value,25034474.4
6025,2019,3,property value,183729835
6025,2019,4,property value,644726300
6025,2019,5,property value,3938651650
6025,2019,6,property value,3709472300
6025,2019,7,property value,1139995e4
6025,2019,total,property value,19954785246.9
6027,1975,1,property value,164073771.1
6027,1975,2,property value,125320737.4
6027,1975,3,property value,314482810
6027,1975,4,property value,126995200
6027,1975,5,property value,977249e3
6027,1975,6,property value,1763297e3
6027,1975,7,property value,0
6027,1975,total,property value,3471418518.5
6027,1985,1,property value,167731983.1
6027,1985,2,property value,74286487.4
6027,1985,3,property value,347524810
6027,1985,4,property value,43957800
6027,1985,5,property value,1169845e3
6027,1985,6,property value,2029083e3
6027,1985,7,property value,0
6027,1985,total,property value,3832429080.5
6027,1995,1,property value,168753023.6
6027,1995,2,property value,75406047.4
6027,1995,3,property value,303750710
6027,1995,4,property value,105632100
6027,1995,5,property value,1269155200
6027,1995,6,property value,2270013e3
6027,1995,7,property value,0
6027,1995,total,property value,4192710081
6027,2005,1,property value,169670503.6
6027,2005,2,property value,77397567.4
6027,2005,3,property value,229930110
6027,2005,4,property value,196096800
6027,2005,5,property value,1305808500
6027,2005,6,property value,2449213e3
6027,2005,7,property value,0
6027,2005,total,property value,4428116481
6027,2015,1,property value,177800302.6
6027,2015,2,property value,77397567.4
6027,2015,3,property value,232922610
6027,2015,4,property value,201493100
6027,2015,5,property value,13396e5
6027,2015,6,property value,2502364e3
6027,2015,7,property value,0
6027,2015,total,property value,4531577580
6027,2019,1,property value,178016302.6
6027,2019,2,property value,77397567.4
6027,2019,3,property value,232922610
6027,2019,4,property value,203548800
6027,2019,5,property value,1343268e3
6027,2019,6,property value,2511924e3
6027,2019,7,property value,0
6027,2019,total,property value,4547077280
6029,1975,1,property value,1323200
6029,1975,2,property value,38367349
6029,1975,3,property value,126581010
6029,1975,4,property value,2450810280
6029,1975,5,property value,23194596740
6029,1975,6,property value,21145818100
6029,1975,7,property value,32677571e3
6029,1975,total,property value,79635067679
6029,1985,1,property value,1323200
6029,1985,2,property value,38367349
6029,1985,3,property value,127932970
6029,1985,4,property value,2453683680
6029,1985,5,property value,23557208340
6029,1985,6,property value,22036680900
6029,1985,7,property value,4082146e4
6029,1985,total,property value,89036656439
6029,1995,1,property value,1323200
6029,1995,2,property value,38367349
6029,1995,3,property value,133999570
6029,1995,4,property value,2455091280
6029,1995,5,property value,22420416940
6029,1995,6,property value,19013697900
6029,1995,7,property value,57275922e3
6029,1995,total,property value,101338818239
6029,2005,1,property value,2174600
6029,2005,2,property value,38367349
6029,2005,3,property value,136690070
6029,2005,4,property value,2491677680
6029,2005,5,property value,22083058040
6029,2005,6,property value,21439291500
6029,2005,7,property value,69911455e3
6029,2005,total,property value,116102714239
6029,2015,1,property value,2413600
6029,2015,2,property value,38367349
6029,2015,3,property value,142923570
6029,2015,4,property value,2521897880
6029,2015,5,property value,22495690040
6029,2015,6,property value,20965905e3
6029,2015,7,property value,83716735e3
6029,2015,total,property value,129883932439
6029,2019,1,property value,2413600
6029,2019,2,property value,38367349
6029,2019,3,property value,142923570
6029,2019,4,property value,2522424880
6029,2019,5,property value,22536824040
6029,2019,6,property value,21209105e3
6029,2019,7,property value,85832893e3
6029,2019,total,property value,132284951439
6031,1975,1,property value,0
6031,1975,2,property value,0
6031,1975,3,property value,385427e3
6031,1975,4,property value,1755401200
6031,1975,5,property value,327203e4
6031,1975,6,property value,6110553e3
6031,1975,7,property value,35198e5
6031,1975,total,property value,15043211200
6031,1985,1,property value,0
6031,1985,2,property value,0
6031,1985,3,property value,385427e3
6031,1985,4,property value,1195291200
6031,1985,5,property value,367847e4
6031,1985,6,property value,5951283e3
6031,1985,7,property value,501168e4
6031,1985,total,property value,16222151200
6031,1995,1,property value,0
6031,1995,2,property value,0
6031,1995,3,property value,385427e3
6031,1995,4,property value,1195671200
6031,1995,5,property value,375428e4
6031,1995,6,property value,6192603e3
6031,1995,7,property value,603235e4
6031,1995,total,property value,17560331200
6031,2005,1,property value,0
6031,2005,2,property value,0
6031,2005,3,property value,385427e3
6031,2005,4,property value,1198241200
6031,2005,5,property value,380695e4
6031,2005,6,property value,6473503e3
6031,2005,7,property value,77302e5
6031,2005,total,property value,19594321200
6031,2015,1,property value,0
6031,2015,2,property value,0
6031,2015,3,property value,385427e3
6031,2015,4,property value,887785200
6031,2015,5,property value,416692e4
6031,2015,6,property value,6695063e3
6031,2015,7,property value,908745e4
6031,2015,total,property value,21222645200
6031,2019,1,property value,0
6031,2019,2,property value,0
6031,2019,3,property value,385427e3
6031,2019,4,property value,887785200
6031,2019,5,property value,41681e5
6031,2019,6,property value,6744053e3
6031,2019,7,property value,926944e4
6031,2019,total,property value,21454805200
6033,1975,1,property value,0
6033,1975,2,property value,530240
6033,1975,3,property value,174959260
6033,1975,4,property value,1451403e3
6033,1975,5,property value,1780155e3
6033,1975,6,property value,2703064e3
6033,1975,7,property value,377648e4
6033,1975,total,property value,9886591500
6033,1985,1,property value,0
6033,1985,2,property value,530240
6033,1985,3,property value,175621260
6033,1985,4,property value,1412209e3
6033,1985,5,property value,189544e4
6033,1985,6,property value,3126326e3
6033,1985,7,property value,444917e4
6033,1985,total,property value,11059296500
6033,1995,1,property value,0
6033,1995,2,property value,851400
6033,1995,3,property value,175800260
6033,1995,4,property value,741295e3
6033,1995,5,property value,2473125e3
6033,1995,6,property value,3054967e3
6033,1995,7,property value,605278e4
6033,1995,total,property value,12498818660
6033,2005,1,property value,0
6033,2005,2,property value,851400
6033,2005,3,property value,175800260
6033,2005,4,property value,277846e3
6033,2005,5,property value,2979971e3
6033,2005,6,property value,1655648e3
6033,2005,7,property value,832325e4
6033,2005,total,property value,13413366660
6033,2015,1,property value,0
6033,2015,2,property value,851400
6033,2015,3,property value,176193260
6033,2015,4,property value,28551e4
6033,2015,5,property value,3012619e3
6033,2015,6,property value,1741673e3
6033,2015,7,property value,914337e4
6033,2015,total,property value,14360216660
6033,2019,1,property value,0
6033,2019,2,property value,851400
6033,2019,3,property value,176640260
6033,2019,4,property value,28551e4
6033,2019,5,property value,3012619e3
6033,2019,6,property value,1743723e3
6033,2019,7,property value,914884e4
6033,2019,total,property value,14368183660
6035,1975,1,property value,7281504.3
6035,1975,2,property value,252649101.7
6035,1975,3,property value,3020584280
6035,1975,4,property value,1098360300
6035,1975,5,property value,793849200
6035,1975,6,property value,968459500
6035,1975,7,property value,54338e4
6035,1975,total,property value,6684563886
6035,1985,1,property value,7281504.3
6035,1985,2,property value,252947001.7
6035,1985,3,property value,3024409480
6035,1985,4,property value,1047262400
6035,1985,5,property value,815849400
6035,1985,6,property value,1184797500
6035,1985,7,property value,63648e4
6035,1985,total,property value,6969027286
6035,1995,1,property value,7281504.3
6035,1995,2,property value,252988901.7
6035,1995,3,property value,3017979980
6035,1995,4,property value,1003808300
6035,1995,5,property value,919768600
6035,1995,6,property value,1302281e3
6035,1995,7,property value,76135e4
6035,1995,total,property value,7265458286
6035,2005,1,property value,7398064.3
6035,2005,2,property value,252988901.7
6035,2005,3,property value,3027731780
6035,2005,4,property value,1015267300
6035,2005,5,property value,889111e3
6035,2005,6,property value,1509492300
6035,2005,7,property value,88279e4
6035,2005,total,property value,7584779346
6035,2015,1,property value,7649864.3
6035,2015,2,property value,248035701.7
6035,2015,3,property value,3036054480
6035,2015,4,property value,1022216900
6035,2015,5,property value,91284e4
6035,2015,6,property value,1574630300
6035,2015,7,property value,94022e4
6035,2015,total,property value,7741647246
6035,2019,1,property value,7649864.3
6035,2019,2,property value,248035701.7
6035,2019,3,property value,3036054480
6035,2019,4,property value,1022491900
6035,2019,5,property value,914639e3
6035,2019,6,property value,1576297300
6035,2019,7,property value,94767e4
6035,2019,total,property value,7752838246
6037,1975,1,property value,1620581e3
6037,1975,2,property value,57448
6037,1975,3,property value,6222266500
6037,1975,4,property value,317004e3
6037,1975,5,property value,1531918e3
6037,1975,6,property value,41029396e3
6037,1975,7,property value,198603391e4
6037,1975,total,property value,2036755132948
6037,1985,1,property value,1620581e3
6037,1985,2,property value,57448
6037,1985,3,property value,6224266200
6037,1985,4,property value,318650800
6037,1985,5,property value,1627623e3
6037,1985,6,property value,42326875e3
6037,1985,7,property value,224507078e4
6037,1985,total,property value,2297188833448
6037,1995,1,property value,1620581e3
6037,1995,2,property value,57448
6037,1995,3,property value,5463236200
6037,1995,4,property value,326331e3
6037,1995,5,property value,2522114e3
6037,1995,6,property value,2296091e4
6037,1995,7,property value,256350821e4
6037,1995,total,property value,2596401439648
6037,2005,1,property value,1689151e3
6037,2005,2,property value,57448
6037,2005,3,property value,5465186200
6037,2005,4,property value,343408e3
6037,2005,5,property value,2697022e3
6037,2005,6,property value,16066071e3
6037,2005,7,property value,27556991e5
6037,2005,total,property value,2781959995648
6037,2015,1,property value,1689151e3
6037,2015,2,property value,57448
6037,2015,3,property value,5465186200
6037,2015,4,property value,348148e3
6037,2015,5,property value,2813113e3
6037,2015,6,property value,14707595e3
6037,2015,7,property value,292510334e4
6037,2015,total,property value,2950126590648
6037,2019,1,property value,1689151e3
6037,2019,2,property value,57448
6037,2019,3,property value,5465186200
6037,2019,4,property value,348148e3
6037,2019,5,property value,2816913e3
6037,2019,6,property value,14718365e3
6037,2019,7,property value,294053952e4
6037,2019,total,property value,2965577340648
6039,1975,1,property value,54121
6039,1975,2,property value,3406930
6039,1975,3,property value,865816e3
6039,1975,4,property value,430254e4
6039,1975,5,property value,648354e4
6039,1975,6,property value,2183376e4
6039,1975,7,property value,0
6039,1975,total,property value,33489117051
6039,1985,1,property value,54121
6039,1985,2,property value,4418700
6039,1985,3,property value,54197e3
6039,1985,4,property value,522246e4
6039,1985,5,property value,612972e4
6039,1985,6,property value,1456712e4
6039,1985,7,property value,108493e5
6039,1985,total,property value,36827269821
6039,1995,1,property value,54121
6039,1995,2,property value,4418700
6039,1995,3,property value,63367e3
6039,1995,4,property value,516167e4
6039,1995,5,property value,609253e4
6039,1995,6,property value,1397349e4
6039,1995,7,property value,156283e5
6039,1995,total,property value,40923829821
6039,2005,1,property value,54121
6039,2005,2,property value,4418700
6039,2005,3,property value,6829e4
6039,2005,4,property value,5059945e3
6039,2005,5,property value,638603e4
6039,2005,6,property value,1571052e4
6039,2005,7,property value,173456e5
6039,2005,total,property value,44574857821
6039,2015,1,property value,54121
6039,2015,2,property value,4418700
6039,2015,3,property value,71264e3
6039,2015,4,property value,4827066e3
6039,2015,5,property value,6785761e3
6039,2015,6,property value,1535299e4
6039,2015,7,property value,199702e5
6039,2015,total,property value,47011753821
6039,2019,1,property value,54121
6039,2019,2,property value,4418700
6039,2019,3,property value,71264e3
6039,2019,4,property value,4827066e3
6039,2019,5,property value,6785761e3
6039,2019,6,property value,1535299e4
6039,2019,7,property value,199702e5
6039,2019,total,property value,47011753821
6041,1975,1,property value,0
6041,1975,2,property value,0
6041,1975,3,property value,10428e4
6041,1975,4,property value,0
6041,1975,5,property value,90891e4
6041,1975,6,property value,629912e4
6041,1975,7,property value,1172225e5
6041,1975,total,property value,12453481e4
6041,1985,1,property value,0
6041,1985,2,property value,0
6041,1985,3,property value,10718e4
6041,1985,4,property value,0
6041,1985,5,property value,106499e4
6041,1985,6,property value,732538e4
6041,1985,7,property value,1297388e5
6041,1985,total,property value,13823635e4
6041,1995,1,property value,0
6041,1995,2,property value,0
6041,1995,3,property value,1231e5
6041,1995,4,property value,0
6041,1995,5,property value,39147e4
6041,1995,6,property value,931989e4
